Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
23-October-2012,271.85,274.45,270.00,271.10,272.651998812397042485,208824,3165,56936281.00,77133,36.94,4.45,-0.75
22-October-2012,265.80,272.25,265.00,271.75,270.113938471572997064,229975,3291,62119453.00,94742,41.20,7.25,5.95
19-October-2012,263.00,267.15,261.25,266.65,264.196935749733745199,226287,3501,59784332.00,40510,17.90,5.90,3.65
18-October-2012,268.80,270.00,263.20,265.75,266.009203647301054149,421572,5237,112142032.00,210385,49.90,6.80,-3.05
17-October-2012,269.50,272.00,266.20,270.15,269.556694224693484533,437743,5103,117996556.00,191679,43.79,5.80,0.65
16-October-2012,263.70,269.75,261.25,267.65,267.443696095894490073,369406,4561,98795306.00,163290,44.20,8.50,3.95
15-October-2012,260.40,264.00,256.65,263.30,260.818241077570539836,332897,5481,86825610.00,53760,16.15,7.35,2.90
12-October-2012,267.50,269.00,258.65,260.30,263.326501987407225016,227432,4270,59888873.00,72997,32.10,10.35,-7.20
11-October-2012,263.80,268.70,262.10,267.20,265.715699376494513598,223735,4342,59449902.00,33661,15.05,6.60,3.40
10-October-2012,265.00,266.65,261.10,261.80,263.300849027726313415,186213,3349,49030041.00,49164,26.40,5.55,-3.20
9-October-2012,272.30,272.90,264.25,265.20,266.937393114056915350,331545,5952,88501758.00,108253,32.65,8.65,-7.10
8-October-2012,268.50,276.40,266.30,270.15,270.560713458368848488,902197,8387,244099064.00,153568,17.02,10.10,1.65
5-October-2012,270.90,271.50,257.00,265.85,265.925261731830315246,273849,3989,72823367.00,42124,15.38,14.50,-5.05
4-October-2012,268.90,273.00,267.50,269.55,270.461767859390803450,230369,4011,62306007.00,70972,30.81,5.50,0.65
3-October-2012,269.00,269.40,264.55,265.65,266.999324305033451659,210154,3027,56110976.00,66117,31.46,4.85,-3.35
1-October-2012,265.50,267.60,262.55,265.25,265.653375210297352990,200906,3162,53371357.00,61925,30.82,5.05,-0.25
28-September-2012,265.50,267.00,262.30,264.85,264.804723954083451504,252458,4640,66852071.00,91534,36.26,4.70,-0.65
27-September-2012,266.05,269.75,260.00,261.45,264.518673939189208865,343393,4819,90833861.00,119483,34.79,9.75,-4.60
