Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
10-December-2014,639.25,651.90,637.40,649.35,647.102434129537484353,96667,4348,62553451.00,21587,22.33,14.50,10.10
9-December-2014,650.55,652.00,636.80,639.85,643.783553284003356472,65545,3096,42196793.00,14964,22.83,15.20,-10.70
8-December-2014,650.00,654.70,641.65,650.75,648.980246662600799620,118056,4679,76616012.00,27971,23.69,13.05,0.75
5-December-2014,659.00,664.15,645.00,646.80,654.885204504952995245,138603,5245,90769054.00,36089,26.04,19.15,-12.20
4-December-2014,661.30,667.55,654.00,658.35,658.949422933957320268,164106,6138,108137554.00,34617,21.09,13.55,-2.95
3-December-2014,643.00,662.40,636.80,641.60,641.535086741174821929,1327282,5874,851497973.00,1205173,90.80,25.60,-1.40
2-December-2014,640.15,651.75,637.40,639.60,643.770764304386864039,125853,5345,81020482.00,29160,23.17,14.35,-0.55
1-December-2014,635.00,651.00,630.00,643.05,642.715070325613701114,155491,6078,99936409.00,42110,27.08,21.00,8.05
28-November-2014,641.00,647.05,632.40,634.95,638.030459925481023519,170158,5328,108565987.00,77738,45.69,14.65,-6.05
27-November-2014,630.00,641.45,628.35,636.30,635.054900567517787522,320871,6953,203770701.00,184361,57.46,13.10,6.30
26-November-2014,631.00,637.65,624.60,628.35,633.290725284428190458,335234,7167,212300583.00,195779,58.40,13.05,-2.65
25-November-2014,615.80,630.00,607.50,624.10,616.960096377948620311,152317,6900,93973511.00,39187,25.73,22.50,8.30
24-November-2014,630.55,633.00,616.30,617.95,622.077981058156783690,131455,5202,81775261.00,44553,33.89,16.70,-12.60
21-November-2014,625.00,645.00,624.00,627.10,634.383213182286302780,330140,13685,209435274.00,73995,22.41,21.00,2.10
20-November-2014,607.00,624.00,595.95,618.60,612.727341105678826626,279195,11056,171070410.00,77570,27.78,28.05,11.60
19-November-2014,609.50,613.95,593.25,599.25,601.191665457660607819,144747,6927,87020690.00,55493,38.34,20.70,-10.25
18-November-2014,612.00,616.70,606.00,608.20,610.627498481678925703,148190,6714,90488889.00,39298,26.52,10.70,-3.80
17-November-2014,608.00,617.85,606.15,612.95,612.007388026466471561,125744,4704,76956257.00,18928,15.05,11.70,4.95
14-November-2014,615.00,629.00,605.85,608.85,614.261641712660010116,310371,10981,190649000.00,56213,18.11,23.15,-6.15
13-November-2014,619.50,634.65,619.00,624.15,627.053798853569567483,191900,7714,120331624.00,40363,21.03,15.65,4.65
12-November-2014,640.40,642.85,615.85,618.50,626.492613444534678942,219182,7206,137315904.00,79872,36.44,27.00,-21.90
11-November-2014,645.00,651.40,634.30,638.05,639.456127316806131227,179018,3652,114474157.00,119521,66.76,17.10,-6.95
10-November-2014,651.00,651.80,640.00,643.10,643.786959182854390752,199328,3912,128324767.00,126062,63.24,11.80,-7.90
7-November-2014,667.00,667.40,648.00,650.65,659.148646285300265662,120077,4779,79148592.00,23294,19.40,19.40,-16.35
