Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
16-September-2013,317.00,319.45,309.00,312.00,314.439801376928059107,41687,1304,13108052.00,10807,25.92,10.45,-5.00
13-September-2013,309.00,314.50,308.00,313.15,312.567459509486348912,54025,1739,16886457.00,12069,22.34,6.50,4.15
12-September-2013,305.00,313.30,304.40,308.80,309.682797113845209114,91194,2152,28241213.00,19536,21.42,8.90,3.80
11-September-2013,305.00,306.60,299.20,303.95,301.122208412376529076,382175,1572,115081380.00,329886,86.32,7.40,-1.05
10-September-2013,303.75,305.45,298.15,302.60,301.855057540041467792,71863,1689,21692210.00,22242,30.95,7.30,-1.15
6-September-2013,298.90,303.00,291.25,301.30,297.943339887845022212,68655,2310,20455300.00,8086,11.78,11.75,2.40
5-September-2013,304.00,304.50,294.00,297.40,298.788994885916601101,61008,1427,18228519.00,19780,32.42,10.50,-6.60
4-September-2013,300.00,306.50,297.35,302.65,303.275559016575814884,35956,943,10904576.00,5943,16.53,9.15,2.65
3-September-2013,303.35,306.30,298.00,300.25,301.663632638726293608,34168,1099,10307243.00,7980,23.36,8.30,-3.10
2-September-2013,297.00,303.55,292.45,302.00,298.447845028358495218,36497,1416,10892451.00,12312,33.73,11.10,5.00
30-August-2013,291.00,297.50,281.00,294.55,289.776211686456244822,83293,1543,24136330.00,40869,49.07,16.50,3.55
29-August-2013,284.00,292.00,277.80,288.90,285.616487227667462292,78764,1899,22496297.00,6281,7.97,14.20,4.90
28-August-2013,291.90,292.45,273.00,282.95,281.616375421311900440,96425,2925,27154859.00,18915,19.62,19.45,-8.95
27-August-2013,295.00,299.05,289.85,293.05,295.255639978578122908,59752,1590,17642115.00,12027,20.13,9.20,-1.95
26-August-2013,307.00,307.50,293.10,295.90,297.731089685282881571,54970,1604,16366278.00,15017,27.32,14.40,-11.10
23-August-2013,307.00,307.00,298.00,304.75,303.645787787128268096,66782,964,20278073.00,30560,45.76,9.00,-2.25
22-August-2013,296.00,307.65,292.60,305.05,301.247091516443011000,69452,1704,20922213.00,14043,20.22,15.05,9.05
21-August-2013,297.00,303.65,294.00,299.55,299.884288473921442369,170830,2331,51229233.00,104935,61.43,9.65,2.55
20-August-2013,298.00,301.00,290.50,297.40,295.686820314093412196,122575,1602,36243812.00,79281,64.68,10.50,-0.60
19-August-2013,298.00,304.15,292.35,299.25,298.996485477556223254,54915,2068,16419392.00,16450,29.96,11.80,1.25
16-August-2013,318.95,323.60,296.40,298.25,308.397405173126187918,60505,1689,18659585.00,12514,20.68,27.20,-20.70
14-August-2013,311.00,320.90,307.50,318.95,316.138952203948521934,57034,1438,18030669.00,14976,26.26,13.40,7.95
13-August-2013,300.10,311.50,297.70,307.30,305.561676058522462906,38686,1129,11820959.00,4985,12.89,13.80,7.20
12-August-2013,305.00,305.35,299.50,300.15,302.163184713375796178,23550,801,7115943.00,3970,16.86,5.85,-4.85
8-August-2013,303.00,305.50,299.75,303.00,302.601969797864799261,93106,2736,28174059.00,60391,64.86,5.75,0.00
7-August-2013,303.00,306.25,298.00,304.15,302.143240117746005046,38048,1049,11495946.00,9956,26.17,8.25,1.15
6-August-2013,301.60,305.10,299.00,302.85,302.613835263194575812,100439,1192,30394231.00,67216,66.92,6.10,1.25
5-August-2013,301.60,312.80,298.00,305.55,302.086084690337466593,60243,1456,18198572.00,21925,36.39,14.80,3.95
2-August-2013,306.45,306.45,298.55,304.60,302.914813525392749902,45958,918,13921359.00,16867,36.70,7.90,-1.85
1-August-2013,302.00,314.65,296.40,305.00,305.079500047569213205,252264,1949,76960575.00,214074,84.86,18.25,3.00
