Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
14-August-2012,1635.00,1649.95,1635.00,1646.30,1644.269572953736654804,6744,404,11088954.00,1385,20.54,14.95,11.30
13-August-2012,1632.05,1643.45,1632.05,1640.80,1640.385289370532626239,8674,338,14228702.00,7302,84.18,11.40,8.75
10-August-2012,1650.05,1659.90,1638.00,1645.90,1642.586822951129596370,10579,1074,17376926.00,7437,70.30,21.90,-4.15
9-August-2012,1657.00,1665.00,1646.35,1650.20,1654.894494550920706501,10644,645,17614697.00,5000,46.97,18.65,-6.80
8-August-2012,1662.00,1665.00,1643.95,1657.10,1654.487239944521497919,14420,1007,23857706.00,8424,58.42,21.05,-4.90
7-August-2012,1660.00,1675.80,1651.10,1657.40,1663.948469341951701229,11139,705,18534722.00,3129,28.09,24.70,-2.60
6-August-2012,1677.00,1680.00,1653.45,1657.60,1662.139056634568304227,12254,655,20367852.00,3917,31.97,26.55,-19.40
3-August-2012,1640.00,1676.25,1640.00,1672.05,1662.124837728391234426,51611,1505,85783925.00,34882,67.59,36.25,32.05
2-August-2012,1640.00,1647.35,1604.00,1645.40,1642.801553775188152464,20595,573,33833498.00,13753,66.78,43.35,5.40
1-August-2012,1620.00,1643.00,1618.95,1636.50,1630.110319599537928378,10388,1009,16933586.00,3949,38.02,24.05,16.50
31-July-2012,1635.00,1636.00,1603.00,1614.45,1614.896223958333333333,15360,882,24804806.00,5990,39.00,33.00,-20.55
30-July-2012,1636.00,1636.00,1610.00,1625.70,1624.334783924922424884,26426,771,42924671.00,15749,59.60,26.00,-10.30
27-July-2012,1620.00,1637.55,1610.00,1621.10,1619.986369071343164607,12545,642,20322729.00,4564,36.38,27.55,1.10
26-July-2012,1616.60,1646.00,1610.00,1622.75,1628.916881874701099952,20910,1262,34060652.00,8667,41.45,36.00,6.15
25-July-2012,1630.00,1630.00,1595.00,1614.35,1608.392260636469860471,14549,930,23400499.00,4375,30.07,35.00,-15.65
24-July-2012,1630.10,1639.65,1605.00,1626.30,1619.599840225206375775,26287,1449,42574421.00,6473,24.62,34.65,-3.80
23-July-2012,1626.00,1632.20,1592.25,1627.90,1624.029639885645423893,78003,1560,126679184.00,61105,78.34,39.95,1.90
20-July-2012,1651.00,1651.00,1598.00,1611.20,1610.927281730915739753,52504,2902,84580126.00,26808,51.06,53.00,-39.80
19-July-2012,1687.00,1697.95,1643.30,1655.60,1663.072307950754757733,83338,5087,138597120.00,12179,14.61,54.65,-31.40
18-July-2012,1710.00,1725.00,1661.00,1672.00,1681.436732164339615763,27431,1807,46123491.00,8548,31.16,64.00,-38.00
17-July-2012,1690.00,1719.50,1690.00,1703.55,1709.396880244841544081,40516,2330,69257924.00,16655,41.11,29.50,13.55
16-July-2012,1650.00,1695.00,1637.15,1675.50,1678.932912079774892629,20257,1397,34010144.00,8572,42.32,57.85,25.50
13-July-2012,1657.15,1657.15,1640.05,1646.35,1646.980293801504836975,2791,179,4596722.00,1268,45.43,17.10,-10.80
12-July-2012,1650.00,1659.00,1641.30,1649.20,1647.476484358374122153,4699,308,7741492.00,922,19.62,17.70,-0.80
11-July-2012,1661.00,1662.50,1636.05,1646.50,1647.462029438582779731,7677,330,12647566.00,3602,46.92,26.45,-14.50
