"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","29-Mar-2016","28-Dec-2017","PE","11000","0","0","0","694.25","0","2204.35","0","0","0","0","0","7597"
"NIFTY","30-Mar-2016","28-Dec-2017","PE","11000","0","0","0","694.25","0","2137.75","0","0","0","0","0","7735.2"
"NIFTY","31-Mar-2016","28-Dec-2017","PE","11000","0","0","0","694.25","0","2129.75","0","0","0","0","0","7738.4"
"NIFTY","01-Apr-2016","28-Dec-2017","PE","11000","0","0","0","694.25","0","2129.8","0","0","0","0","0","7713.05"
"NIFTY","04-Apr-2016","28-Dec-2017","PE","11000","0","0","0","694.25","0","2176.85","0","0","0","0","0","7758.8"
"NIFTY","05-Apr-2016","28-Dec-2017","PE","11000","0","0","0","694.25","0","2382.45","0","0","0","0","0","7603.2"
"NIFTY","06-Apr-2016","28-Dec-2017","PE","11000","0","0","0","694.25","0","2356.05","0","0","0","0","0","7614.35"
"NIFTY","07-Apr-2016","28-Dec-2017","PE","11000","0","0","0","694.25","0","2403.3","0","0","0","0","0","7546.45"
"NIFTY","08-Apr-2016","28-Dec-2017","PE","11000","0","0","0","694.25","0","2379.4","0","0","0","0","0","7555.2"
"NIFTY","11-Apr-2016","28-Dec-2017","PE","11000","0","0","0","694.25","0","2309.6","0","0","0","0","0","7671.4"
"NIFTY","12-Apr-2016","28-Dec-2017","PE","11000","0","0","0","694.25","0","2264.8","0","0","0","0","0","7708.95"
"NIFTY","13-Apr-2016","28-Dec-2017","PE","11000","0","0","0","694.25","0","2193.45","0","0","0","0","0","7850.45"
"NIFTY","18-Apr-2016","28-Dec-2017","PE","11000","0","0","0","694.25","0","2138.15","0","0","0","0","0","7914.7"
"NIFTY","20-Apr-2016","28-Dec-2017","PE","11000","0","0","0","694.25","0","2119.5","0","0","0","0","0","7914.75"
"NIFTY","21-Apr-2016","28-Dec-2017","PE","11000","0","0","0","694.25","0","2097.3","0","0","0","0","0","7912.05"
