"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","29-Mar-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","755.1","0","0","0","79350","0","7597"
"NIFTY","30-Mar-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","869.9","0","0","0","79350","0","7735.2"
"NIFTY","31-Mar-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","835.95","0","0","0","79350","0","7738.4"
"NIFTY","01-Apr-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","797","0","0","0","79350","0","7713.05"
"NIFTY","04-Apr-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","760.6","0","0","0","79350","0","7758.8"
"NIFTY","05-Apr-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","727.25","0","0","0","79350","0","7603.2"
"NIFTY","06-Apr-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","704.6","0","0","0","79350","0","7614.35"
"NIFTY","07-Apr-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","661.6","0","0","0","79350","0","7546.45"
"NIFTY","08-Apr-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","639.65","0","0","0","79350","0","7555.2"
"NIFTY","11-Apr-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","718.3","0","0","0","79350","0","7671.4"
"NIFTY","12-Apr-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","716","0","0","0","79350","0","7708.95"
"NIFTY","13-Apr-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","835.05","0","0","0","79350","0","7850.45"
"NIFTY","18-Apr-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","851.45","0","0","0","79350","0","7914.7"
"NIFTY","20-Apr-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","821.6","0","0","0","79350","0","7914.75"
"NIFTY","21-Apr-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","794.85","0","0","0","79350","0","7912.05"
"NIFTY","22-Apr-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","762.55","0","0","0","79350","0","7899.3"
"NIFTY","25-Apr-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","718.45","0","0","0","79350","0","7855.05"
"NIFTY","26-Apr-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","798.4","0","0","0","79350","0","7962.65"
"NIFTY","27-Apr-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","783.85","0","0","0","79350","0","7979.9"
"NIFTY","28-Apr-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","752.2","0","0","0","79350","0","7847.25"
"NIFTY","29-Apr-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","728.7","0","0","0","79350","0","7849.8"
"NIFTY","02-May-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","686.45","0","0","0","79350","0","7805.9"
"NIFTY","03-May-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","646.75","0","0","0","79350","0","7747"
"NIFTY","04-May-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","610.25","0","0","0","79350","0","7706.55"
"NIFTY","05-May-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","602.55","0","0","0","79350","0","7735.5"
"NIFTY","06-May-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","577.85","0","0","0","79350","0","7733.45"
"NIFTY","09-May-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","691.2","0","0","0","79350","0","7866.05"
"NIFTY","10-May-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","680.4","0","0","0","79350","0","7887.8"
"NIFTY","11-May-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","642.85","0","0","0","79350","0","7848.85"
"NIFTY","12-May-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","659.2","0","0","0","79350","0","7900.4"
"NIFTY","13-May-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","623.1","0","0","0","79350","0","7814.9"
"NIFTY","16-May-2016","28-Dec-2017","CE","9000","0","0","0","1500","1500","630.45","0","0","0","79350","0","7860.75"
