"Symbol","Date","Expiry","Option Type","Strike Price","Open","High","Low","Close","LTP","Settle Price","No. of contracts","Turnover in Lacs","Premium Turnover in Lacs","Open Int","Change in OI","Underlying Value"
"NIFTY","29-Mar-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","129.6","0","0","0","0","0","7597"
"NIFTY","30-Mar-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","175.15","0","0","0","0","0","7735.2"
"NIFTY","31-Mar-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","157.8","0","0","0","0","0","7738.4"
"NIFTY","01-Apr-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","139.85","0","0","0","0","0","7713.05"
"NIFTY","04-Apr-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","126.75","0","0","0","0","0","7758.8"
"NIFTY","05-Apr-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","129.9","0","0","0","0","0","7603.2"
"NIFTY","06-Apr-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","118","0","0","0","0","0","7614.35"
"NIFTY","07-Apr-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","104.1","0","0","0","0","0","7546.45"
"NIFTY","08-Apr-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","93.7","0","0","0","0","0","7555.2"
"NIFTY","11-Apr-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","118.85","0","0","0","0","0","7671.4"
"NIFTY","12-Apr-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","113.95","0","0","0","0","0","7708.95"
"NIFTY","13-Apr-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","159.05","0","0","0","0","0","7850.45"
"NIFTY","18-Apr-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","159.75","0","0","0","0","0","7914.7"
"NIFTY","20-Apr-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","143.7","0","0","0","0","0","7914.75"
"NIFTY","21-Apr-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","129.6","0","0","0","0","0","7912.05"
"NIFTY","22-Apr-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","115.05","0","0","0","0","0","7899.3"
"NIFTY","25-Apr-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","99.2","0","0","0","0","0","7855.05"
"NIFTY","26-Apr-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","124.25","0","0","0","0","0","7962.65"
"NIFTY","27-Apr-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","114.8","0","0","0","0","0","7979.9"
"NIFTY","28-Apr-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","114.85","0","0","0","0","0","7847.25"
"NIFTY","29-Apr-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","103.25","0","0","0","0","0","7849.8"
"NIFTY","02-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","88.85","0","0","0","0","0","7805.9"
"NIFTY","03-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","77.65","0","0","0","0","0","7747"
"NIFTY","04-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","66.8","0","0","0","0","0","7706.55"
"NIFTY","05-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","62.1","0","0","0","0","0","7735.5"
"NIFTY","06-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","53.95","0","0","0","0","0","7733.45"
"NIFTY","09-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","85.35","0","0","0","0","0","7866.05"
"NIFTY","10-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","78.75","0","0","0","0","0","7887.8"
"NIFTY","11-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","67.7","0","0","0","0","0","7848.85"
"NIFTY","12-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","68.75","0","0","0","0","0","7900.4"
"NIFTY","13-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","63","0","0","0","0","0","7814.9"
"NIFTY","16-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","61.6","0","0","0","0","0","7860.75"
"NIFTY","17-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","58.05","0","0","0","0","0","7890.75"
"NIFTY","18-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","49.15","0","0","0","0","0","7870.15"
"NIFTY","19-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","45.65","0","0","0","0","0","7783.4"
"NIFTY","20-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","38.35","0","0","0","0","0","7749.7"
"NIFTY","23-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","31.5","0","0","0","0","0","7731.05"
"NIFTY","24-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","28","0","0","0","0","0","7748.85"
"NIFTY","25-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","85.3","0","0","0","0","0","7934.9"
"NIFTY","26-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","122.8","0","0","0","0","0","8069.65"
"NIFTY","27-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","137.45","0","0","0","0","0","8156.65"
"NIFTY","30-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","126.7","0","0","0","0","0","8178.5"
"NIFTY","31-May-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","111.85","0","0","0","0","0","8160.1"
"NIFTY","01-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","103.45","0","0","0","0","0","8179.95"
"NIFTY","02-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","100.7","0","0","0","0","0","8218.95"
"NIFTY","03-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","90.25","0","0","0","0","0","8220.8"
"NIFTY","06-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","77.6","0","0","0","0","0","8201.05"
"NIFTY","07-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","83.25","0","0","0","0","0","8266.45"
"NIFTY","08-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","74.65","0","0","0","0","0","8273.05"
"NIFTY","09-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","66.15","0","0","0","0","0","8203.6"
"NIFTY","10-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","56.6","0","0","0","0","0","8170.05"
"NIFTY","13-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","48.45","0","0","0","0","0","8110.6"
"NIFTY","14-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","42.3","0","0","0","0","0","8108.85"
"NIFTY","15-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","58.35","0","0","0","0","0","8206.6"
"NIFTY","16-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","51.25","0","0","0","0","0","8140.75"
"NIFTY","17-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","48.5","0","0","0","0","0","8170.2"
"NIFTY","20-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","53.85","0","0","0","0","0","8238.5"
"NIFTY","21-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","45.9","0","0","0","0","0","8219.9"
"NIFTY","22-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","38.65","0","0","0","0","0","8203.7"
"NIFTY","23-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","44.25","0","0","0","0","0","8270.45"
"NIFTY","24-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","68.05","0","0","0","0","0","8088.6"
"NIFTY","27-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","59.45","0","0","0","0","0","8094.7"
"NIFTY","28-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","56.75","0","0","0","0","0","8127.85"
"NIFTY","29-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","65.2","0","0","0","0","0","8204"
"NIFTY","30-Jun-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","76.95","0","0","0","0","0","8287.75"
"NIFTY","01-Jul-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","75.25","0","0","0","0","0","8328.35"
"NIFTY","04-Jul-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","72.7","0","0","0","0","0","8370.7"
"NIFTY","05-Jul-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","62.2","0","0","0","0","0","8335.95"
"NIFTY","07-Jul-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","54.35","0","0","0","0","0","8337.9"
"NIFTY","08-Jul-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","46.55","0","0","0","0","0","8323.2"
"NIFTY","11-Jul-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","86.25","0","0","0","0","0","8467.9"
"NIFTY","12-Jul-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","88.25","0","0","0","0","0","8521.05"
"NIFTY","13-Jul-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","78.5","0","0","0","0","0","8519.5"
"NIFTY","14-Jul-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","78.65","0","0","0","0","0","8565"
"NIFTY","15-Jul-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","68.2","0","0","0","0","0","8541.4"
"NIFTY","18-Jul-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","57.7","0","0","0","0","0","8508.7"
"NIFTY","19-Jul-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","53.3","0","0","0","0","0","8528.55"
"NIFTY","20-Jul-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","52.25","0","0","0","0","0","8565.85"
"NIFTY","21-Jul-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","45.25","0","0","0","0","0","8510.1"
"NIFTY","22-Jul-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","43.5","0","0","0","0","0","8541.2"
"NIFTY","25-Jul-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","59.55","0","0","0","0","0","8635.65"
"NIFTY","26-Jul-2016","29-Jun-2017","CE","11000","0","0","0","623.9","0","50.8","0","0","0","0","0","8590.65"
