Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
22-September-2014,18.40,18.40,18.40,18.40,18.399999786983181257,938893,2862,17275631.00,683463,72.79,0.00,0.00
19-September-2014,21.20,21.60,20.40,20.40,20.522282317616337313,2522471,5312,51766862.00,2196229,87.07,1.20,-0.80
18-September-2014,22.00,23.15,21.75,22.65,22.642352869109787286,2089568,6260,47312736.00,766117,36.66,1.40,0.65
17-September-2014,22.10,22.55,21.75,21.85,22.016256391745162372,1487661,4305,32752726.00,609668,40.98,0.80,-0.25
16-September-2014,22.85,24.00,21.70,21.90,22.868681995987114652,2303081,7280,52668427.00,786726,34.16,2.30,-0.95
15-September-2014,23.10,23.10,22.50,22.80,22.745233589119665653,1364811,4270,31042945.00,607931,44.54,0.60,-0.30
12-September-2014,23.40,23.80,23.00,23.15,23.367015076239227520,1911352,5866,44662591.00,765477,40.05,0.80,-0.25
11-September-2014,24.00,24.40,23.10,23.15,23.583212963913371484,2562251,7800,60426111.00,1059029,41.33,1.30,-0.85
10-September-2014,21.40,23.80,21.25,23.80,23.334928584322024362,6354277,13582,148276600.00,1706386,26.85,2.55,2.40
9-September-2014,22.00,22.25,21.20,21.65,21.659926664788534000,1817408,5874,39364924.00,537086,29.55,1.05,-0.35
8-September-2014,21.40,22.45,21.40,21.95,22.055821366120970962,1162064,4227,25630276.00,432252,37.20,1.05,0.55
5-September-2014,22.10,22.75,21.05,21.40,21.551840486694964699,2392628,6628,51565537.00,1145611,47.88,1.70,-0.70
4-September-2014,23.40,23.40,22.35,22.35,22.531712810980036747,1209322,3393,27248096.00,557470,46.10,1.05,-1.05
3-September-2014,24.20,24.35,23.20,23.50,23.632685427253326449,2665304,7792,62988291.00,1209823,45.39,1.15,-0.70
2-September-2014,23.45,23.65,22.85,23.65,23.406912100135569639,2613417,6786,61172022.00,1025366,39.23,0.80,0.20
1-September-2014,21.60,22.55,21.60,22.55,22.314374443621438327,1471570,4945,32837164.00,1017331,69.13,0.95,0.95
28-August-2014,21.45,21.85,21.35,21.50,21.574309972477631196,1181221,3583,25484028.00,542633,45.94,0.50,0.05
27-August-2014,21.70,22.25,21.20,21.55,21.669756466931855026,1011608,3197,21921299.00,438567,43.35,1.05,-0.15
26-August-2014,22.55,22.95,21.65,21.70,22.049868304346799677,1482585,4214,32690804.00,761585,51.37,1.30,-0.85
25-August-2014,23.00,23.50,22.40,22.75,22.834139617977959774,2498704,6512,57055756.00,918477,36.76,1.10,-0.25
22-August-2014,22.40,23.35,22.15,23.25,22.945282046917484534,3348645,7484,76835604.00,1130197,33.75,1.20,0.85
21-August-2014,22.15,22.75,22.15,22.25,22.414466556252265531,1497993,4950,33576714.00,680537,45.43,0.60,0.10
20-August-2014,22.80,23.25,21.85,22.25,22.288642566404564926,1873064,6457,41748054.00,831715,44.40,1.40,-0.55
19-August-2014,22.45,22.75,22.20,22.75,22.597688792445369780,4228612,7704,95556858.00,1119624,26.48,0.55,0.30
18-August-2014,21.00,21.70,20.80,21.70,21.476895840709807760,1200325,2732,25779255.00,623252,51.92,0.90,0.70
14-August-2014,21.35,21.50,20.60,20.70,20.892382537653085019,2487180,6987,51963116.00,1106140,44.47,0.90,-0.65
13-August-2014,22.45,22.65,21.65,21.65,21.923635393941695885,1263753,3968,27706060.00,756282,59.84,1.00,-0.80
12-August-2014,23.05,23.60,22.55,22.75,22.998477007766435530,1333559,4545,30669826.00,498811,37.40,1.05,-0.30
11-August-2014,23.80,24.15,22.90,23.05,23.378863448215078268,1270756,4373,29708831.00,551520,43.40,1.25,-0.75
8-August-2014,22.70,23.65,22.70,23.40,23.134314990155578418,3829580,8769,88594710.00,1701086,44.42,0.95,0.70
7-August-2014,24.40,24.90,23.30,23.85,24.106457174680370462,5577238,13839,134447449.00,2221427,39.83,1.60,-0.55
6-August-2014,23.40,24.05,23.30,24.05,23.970324543819372031,2719756,4138,65193434.00,1567425,57.63,0.75,0.65
5-August-2014,21.90,22.95,21.70,22.95,22.802052313087387123,2325766,4573,53032238.00,2325766,100.00,1.25,1.05
4-August-2014,21.90,21.90,21.40,21.90,21.857011289527547656,2728635,3389,59639806.00,2728635,100.00,0.50,0.00
1-August-2014,21.25,21.90,20.80,20.90,21.155432084405215003,1109031,3908,23462030.00,1109031,100.00,1.10,-0.35
31-July-2014,21.00,22.20,20.55,21.85,21.425616224836965830,1161873,4578,24893845.00,1161873,100.00,1.65,0.85
30-July-2014,22.50,22.50,21.35,21.45,21.435879756682830353,1543171,3939,33079228.00,1543171,100.00,1.15,-1.05
28-July-2014,23.55,23.60,22.40,22.45,22.574991051094561783,1287867,4194,29073586.00,1287867,100.00,1.20,-1.10
25-July-2014,24.00,24.15,23.25,23.55,23.588467478113896606,1192766,3638,28135522.00,1192766,100.00,0.90,-0.45
24-July-2014,24.90,25.00,23.80,24.10,24.215606194300469497,692443,2765,16767927.00,692443,100.00,1.20,-0.80
23-July-2014,24.10,24.95,23.60,24.70,24.316293983754964906,945889,4018,23000515.00,945889,100.00,1.35,0.60
22-July-2014,26.30,26.35,24.60,24.75,25.122925781398534882,1814599,5530,45588036.00,1814599,100.00,1.75,-1.55
21-July-2014,25.85,25.85,25.60,25.85,25.840957719436693053,1475004,3737,38115516.00,1475004,100.00,0.25,0.00
18-July-2014,23.85,25.00,22.70,24.65,23.417960363260060175,2172328,5476,50871491.00,2172328,100.00,2.30,0.80
17-July-2014,24.30,24.45,23.25,23.85,23.860508213263126623,976165,3440,23291793.00,976165,100.00,1.20,-0.45
16-July-2014,22.85,23.95,22.30,23.90,23.271290086616487896,1462770,5190,34040545.00,1462770,100.00,1.65,1.05
15-July-2014,22.25,23.30,22.15,22.85,22.530087943968412526,2603817,7972,58664226.00,2603817,100.00,1.15,0.60
14-July-2014,24.40,24.40,23.30,23.30,23.456833786553321796,250798,1318,5882927.00,250798,100.00,1.10,-1.10
11-July-2014,25.30,25.45,24.50,24.50,24.663383083589035745,1208436,3950,29804120.00,1208436,100.00,0.95,-0.80
10-July-2014,25.30,26.55,24.05,25.75,25.928214471539870311,3490216,9770,90495069.00,3490216,100.00,2.50,0.45
9-July-2014,25.50,26.55,25.30,25.30,25.501870402578081222,1375907,5209,35088202.00,1375907,100.00,1.25,-0.20
8-July-2014,27.95,28.00,26.60,26.60,27.070682224751992193,1131416,4144,30628203.00,1131416,100.00,1.40,-1.35
7-July-2014,28.95,28.95,27.50,27.95,28.011125039003497088,926199,3677,25943876.00,926199,100.00,1.45,-1.00
4-July-2014,27.50,28.25,26.50,28.00,27.779793670749789542,1179571,4229,32768239.00,1179571,100.00,1.75,0.50
3-July-2014,28.50,28.70,27.20,27.45,27.482074012028990565,429795,2041,11811658.00,429795,100.00,1.50,-1.05
2-July-2014,28.00,28.75,27.50,27.95,28.257357911288830703,1124368,4633,31771669.00,1124368,100.00,1.25,-0.05
1-July-2014,28.40,28.70,27.40,27.75,27.924999336724170541,1168443,4712,32628770.00,1168443,100.00,1.30,-0.65
