Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
11-December-2014,58.60,59.50,58.00,59.15,58.519406007424907188,17778,233,1040358.00,8078,45.44,1.50,0.55
10-December-2014,60.25,61.10,58.55,58.90,59.615384615384615384,10283,274,613025.00,4685,45.56,2.55,-1.35
9-December-2014,59.00,63.00,58.55,59.05,61.074997620633863138,63042,1225,3850290.00,32691,51.86,4.45,0.05
8-December-2014,60.00,60.00,58.25,58.45,58.941568082762584414,20879,235,1230641.00,13234,63.38,1.75,-1.55
5-December-2014,60.25,61.00,59.75,60.75,60.554034147166075007,41409,656,2507482.00,31021,74.91,1.25,0.50
4-December-2014,59.85,60.60,58.65,60.05,59.672563828913882275,24362,346,1453743.00,16291,66.87,1.95,0.20
3-December-2014,58.90,60.00,58.35,59.25,59.284194831013916500,20120,369,1192798.00,15492,77.00,1.65,0.35
2-December-2014,57.95,58.15,56.60,57.60,57.392079133159663231,26487,186,1520144.00,24161,91.22,1.55,-0.35
1-December-2014,58.25,58.70,57.00,57.40,57.538461538461538461,23803,405,1369588.00,19256,80.90,1.70,-0.85
28-November-2014,60.00,60.30,57.40,57.80,59.262123990480277788,51262,588,3037895.00,41535,81.02,2.90,-2.20
27-November-2014,59.65,61.50,59.65,60.60,60.566025037017095167,14858,313,899890.00,10452,70.35,1.85,0.95
26-November-2014,59.10,61.10,58.65,60.40,59.927766241471373479,13484,207,808066.00,9603,71.22,2.45,1.30
25-November-2014,60.15,60.55,58.15,59.20,59.468197528902308211,25171,554,1496874.00,14172,56.30,2.40,-0.95
24-November-2014,61.25,62.95,60.70,61.15,61.654686667174293763,13133,215,809711.00,7527,57.31,2.25,-0.10
21-November-2014,61.55,62.25,61.00,61.60,61.437864826168361540,27239,365,1673506.00,19665,72.19,1.25,0.05
20-November-2014,61.05,63.50,61.05,61.75,62.206540994776288893,22015,429,1369477.00,12058,54.77,2.45,0.70
19-November-2014,61.95,63.90,61.25,62.80,62.846018781565656565,50688,1035,3185539.00,28816,56.85,2.65,0.85
18-November-2014,63.90,63.90,60.30,61.20,61.854227480561080829,38711,652,2394439.00,24491,63.27,3.60,-2.70
17-November-2014,60.15,63.20,59.00,62.55,61.312327153119835048,61109,981,3746735.00,32374,52.98,4.20,2.40
14-November-2014,60.00,60.00,58.40,58.95,59.152600865909518729,15937,189,942715.00,11298,70.89,1.60,-1.05
13-November-2014,60.75,60.75,58.45,59.80,59.698721007922115109,20954,401,1250927.00,13340,63.66,2.30,-0.95
12-November-2014,59.35,62.30,59.25,60.25,60.968964304554246527,22748,503,1386922.00,11667,51.29,3.05,0.90
11-November-2014,60.80,62.45,58.65,59.45,60.275135548196936064,27481,583,1656421.00,14252,51.86,3.80,-1.35
10-November-2014,61.75,61.75,59.50,59.90,60.173552107418447224,35897,613,2160050.00,25971,72.35,2.25,-1.85
7-November-2014,62.15,62.25,60.60,61.00,61.333813892529488859,22890,346,1403931.00,18926,82.68,1.65,-1.15
5-November-2014,62.65,64.00,62.15,62.60,62.931843165994869915,27290,631,1717410.00,20794,76.20,1.85,-0.05
3-November-2014,63.85,64.15,62.70,63.00,63.551472464655744398,19593,429,1245164.00,12867,65.67,1.45,-0.85
31-October-2014,63.40,66.45,62.70,62.95,64.453353838873772625,42265,1008,2724121.00,19381,45.86,3.75,-0.45
30-October-2014,63.55,64.25,63.00,63.60,63.635541289757805660,13708,365,872316.00,7309,53.32,1.25,0.05
29-October-2014,65.00,65.90,62.70,63.10,63.847810373619800104,40121,553,2561638.00,25618,63.85,3.20,-1.90
28-October-2014,62.65,66.50,61.95,65.55,64.411226207432344943,77230,1942,4974479.00,48708,63.07,4.55,2.90
27-October-2014,65.55,65.55,62.50,62.80,63.841345782853615248,12959,380,827320.00,7494,57.83,3.05,-2.75
23-October-2014,64.00,65.80,63.35,64.90,64.449075894612662209,15258,236,983364.00,11655,76.39,2.45,0.90
22-October-2014,61.45,63.75,61.30,63.20,62.682960312838006489,24038,825,1506773.00,10669,44.38,2.45,1.75
21-October-2014,61.50,63.40,60.20,60.40,61.557518369236109771,51853,1218,3191942.00,27119,52.30,3.20,-1.10
20-October-2014,65.30,67.10,60.80,61.55,62.507280626034782854,70667,1527,4417202.00,42582,60.26,6.30,-3.75
17-October-2014,68.95,70.10,66.10,66.65,67.416525476627846837,56071,1178,3780112.00,31968,57.01,4.00,-2.30
16-October-2014,71.90,72.45,67.30,68.25,70.346804093133620050,40458,1232,2846091.00,18058,44.63,5.15,-3.65
14-October-2014,71.95,72.90,71.00,71.30,71.834925561320983463,41242,980,2962616.00,24427,59.23,1.90,-0.65
13-October-2014,71.00,71.80,69.45,71.00,70.836535736552740463,17643,649,1249769.00,6763,38.33,2.35,0.00
