Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
27-December-2012,381.00,381.00,370.00,372.20,373.496529968454258675,1585,116,591992.00,1180,74.45,11.00,-8.80
26-December-2012,380.00,383.95,377.05,378.15,379.365333333333333333,1875,116,711310.00,707,37.71,6.90,-1.85
24-December-2012,384.00,385.00,375.35,377.30,379.187500000000000000,3952,177,1498549.00,2663,67.38,9.65,-6.70
21-December-2012,385.55,387.95,381.55,382.40,383.833333333333333333,1434,86,550417.00,1290,89.96,6.40,-3.15
20-December-2012,391.10,393.50,387.00,388.15,388.996332518337408312,1636,149,636398.00,991,60.57,6.50,-2.95
19-December-2012,395.00,399.85,391.35,392.10,395.403610108303249097,2770,259,1095268.00,905,32.67,8.50,-2.90
18-December-2012,396.60,396.60,389.00,390.45,391.845085098992705800,2879,130,1128122.00,1718,59.67,7.60,-6.15
17-December-2012,393.00,403.00,386.00,392.70,396.879335668286069370,8851,441,3512779.00,1516,17.13,17.00,-0.30
14-December-2012,391.40,399.55,381.00,387.15,390.352554112554112554,5775,390,2254286.00,2462,42.63,18.55,-4.25
13-December-2012,395.95,408.20,389.00,390.45,400.378944689514760773,11788,609,4719667.00,1174,9.96,19.20,-5.50
12-December-2012,402.95,403.00,395.00,395.95,397.783373127848925548,4607,200,1832588.00,2024,43.93,8.00,-7.00
11-December-2012,390.00,418.90,385.00,399.15,405.803747612985359643,50272,2324,20400566.00,5485,10.91,33.90,9.15
10-December-2012,386.30,392.00,382.55,387.25,388.143123369362653745,2683,174,1041388.00,728,27.13,9.45,0.95
7-December-2012,389.00,394.80,382.00,383.15,387.105857865001486767,3363,239,1301837.00,1047,31.13,12.80,-5.85
6-December-2012,389.00,389.00,384.00,386.10,386.190615835777126099,2046,93,790146.00,1444,70.58,5.00,-2.90
5-December-2012,390.00,395.00,386.25,387.50,389.877338129496402877,2780,120,1083859.00,911,32.77,8.75,-2.50
4-December-2012,385.00,392.00,384.05,387.15,388.609234234234234234,1776,193,690170.00,426,23.99,7.95,2.15
3-December-2012,386.00,393.85,382.50,383.10,386.235072872590503055,4254,245,1643044.00,1870,43.96,11.35,-2.90
30-November-2012,385.00,392.00,382.00,386.90,387.533353547604608853,3298,137,1278085.00,2109,63.95,10.00,1.90
29-November-2012,385.00,395.00,383.00,384.20,387.634865994590607327,4067,306,1576511.00,1327,32.63,12.00,-0.80
27-November-2012,380.10,391.00,380.10,383.95,385.266025641025641025,4056,278,1562639.00,1204,29.68,10.90,3.85
26-November-2012,379.65,383.95,375.30,376.50,378.159527326440177252,2031,161,768042.00,1058,52.09,8.65,-3.15
23-November-2012,379.30,381.95,376.10,377.30,379.185163204747774480,1685,68,638927.00,1274,75.61,5.85,-2.00
22-November-2012,385.00,386.25,377.50,380.10,380.751949740034662045,4616,238,1757551.00,2531,54.83,8.75,-4.90
21-November-2012,385.00,389.90,382.05,384.05,385.330483013635313149,4327,214,1667325.00,1068,24.68,7.85,-0.95
20-November-2012,390.70,394.70,378.00,380.95,386.446265938069216757,3843,354,1485113.00,853,22.20,16.70,-9.75
19-November-2012,392.35,392.95,384.15,387.40,388.160074165636588380,1618,79,628043.00,1239,76.58,8.80,-4.95
16-November-2012,391.00,408.00,385.75,390.20,399.415377128953771289,10275,678,4103993.00,1576,15.34,22.25,-0.80
15-November-2012,393.00,395.80,385.05,388.85,390.622418879056047197,1695,124,662105.00,948,55.93,10.75,-4.15
13-November-2012,399.75,399.75,391.55,393.00,394.443931398416886543,1516,56,597977.00,907,59.83,8.20,-6.75
12-November-2012,401.05,402.80,392.00,394.40,396.367312194083847627,4699,211,1862530.00,2126,45.24,10.80,-6.65
9-November-2012,400.00,403.50,394.60,395.10,397.542717086834733893,2856,165,1135382.00,1482,51.89,8.90,-4.90
8-November-2012,399.90,401.80,396.00,398.25,399.124255657006748709,5038,249,2010788.00,1479,29.36,5.80,-1.65
7-November-2012,405.00,407.75,401.30,402.00,404.511372549019607843,3825,243,1547256.00,1091,28.52,6.45,-3.00
6-November-2012,406.00,412.00,403.20,404.10,407.253320600746592586,11519,496,4691151.00,2364,20.52,8.80,-1.90
5-November-2012,403.00,411.85,401.00,402.85,405.591139240506329113,4740,238,1922502.00,1927,40.65,10.85,-0.15
2-November-2012,402.15,416.60,402.15,405.35,410.273662452530884968,20803,1284,8534923.00,2227,10.71,14.45,3.20
1-November-2012,396.70,406.00,393.20,400.75,400.363327076489910839,8524,586,3412697.00,1334,15.65,12.80,4.05
31-October-2012,395.00,402.50,392.20,393.70,395.955228276877761413,3395,314,1344268.00,1091,32.14,10.30,-1.30
30-October-2012,405.00,405.00,390.00,391.55,397.705912464806757102,7814,338,3107674.00,3762,48.14,15.00,-13.45
29-October-2012,411.55,415.90,401.10,402.85,408.196925818667854756,8978,446,3664792.00,1959,21.82,14.80,-8.70
26-October-2012,417.80,419.80,410.00,411.25,414.732900736583654857,5702,283,2364807.00,1182,20.73,9.80,-6.55
25-October-2012,422.50,427.90,417.15,420.10,422.869685109411136808,11242,468,4753901.00,2111,18.78,10.75,-2.40
23-October-2012,417.50,426.05,414.25,418.80,420.714403224479723616,12157,557,5114625.00,3286,27.03,11.80,1.30
22-October-2012,415.00,421.95,414.15,418.05,417.771538866467801368,5699,275,2380880.00,1110,19.48,7.80,3.05
19-October-2012,422.00,427.70,414.40,416.10,420.739089055064581917,7355,378,3094536.00,2032,27.63,13.30,-5.90
18-October-2012,413.10,428.80,410.25,424.10,422.241778687380808409,64497,2504,27233328.00,6244,9.68,18.55,11.00
17-October-2012,414.50,415.90,405.20,408.05,409.670027862544779089,7537,353,3087683.00,3471,46.05,10.70,-6.45
16-October-2012,419.00,422.65,411.00,412.60,416.794167803547066848,5864,381,2444081.00,1597,27.23,11.65,-6.40
15-October-2012,421.00,422.00,415.35,417.30,418.479840999432140829,3522,239,1473886.00,960,27.26,6.65,-3.70
12-October-2012,423.50,428.00,417.80,419.15,422.273459061637534498,4348,291,1836045.00,1176,27.05,10.20,-4.35
11-October-2012,420.90,426.90,418.30,422.90,422.765423242467718794,6970,347,2946675.00,2016,28.92,8.60,2.00
10-October-2012,426.00,427.00,416.00,418.45,421.147465437788018433,6293,387,2650281.00,1512,24.03,11.00,-7.55
9-October-2012,429.80,433.90,424.30,427.00,428.390385121501886130,11399,499,4883222.00,2382,20.90,9.60,-2.80
8-October-2012,425.50,434.00,420.50,422.45,426.705053750154454466,8093,413,3453324.00,2244,27.73,13.50,-3.05
5-October-2012,435.05,442.20,419.95,424.35,427.990939488728292525,18542,743,7935808.00,5158,27.82,22.25,-10.70
4-October-2012,422.95,445.00,421.50,435.65,436.660729836201534314,48230,2024,21060147.00,10852,22.50,23.50,12.70
3-October-2012,421.95,431.90,417.05,420.65,424.524938339271033159,14596,792,6196366.00,1856,12.72,14.85,-1.30
1-October-2012,423.00,423.80,417.00,418.25,419.390310288513881328,5511,277,2311260.00,1551,28.14,6.80,-4.75
28-September-2012,427.90,428.00,420.00,421.05,422.943240901213171577,9232,429,3904612.00,2693,29.17,8.00,-6.85
27-September-2012,425.00,434.65,421.35,424.05,427.722003850473287341,49864,1911,21327930.00,10205,20.47,13.30,-0.95
26-September-2012,412.15,423.00,412.00,416.90,418.203845117240140149,11131,647,4655027.00,2270,20.39,11.00,4.75
25-September-2012,420.50,421.65,414.00,416.60,417.394568006843455945,4676,270,1951737.00,899,19.23,7.65,-3.90
24-September-2012,424.00,430.90,413.20,416.65,422.649799616657954347,28695,1265,12127936.00,4365,15.21,17.70,-7.35
21-September-2012,414.00,454.70,406.25,423.60,434.419016457098479916,175122,7844,76076327.00,14621,8.35,48.45,9.60
20-September-2012,401.00,414.60,400.00,403.70,408.464520067144819166,6553,355,2676668.00,1666,25.42,14.60,2.70
18-September-2012,410.90,423.00,409.00,412.30,416.543914118823343682,19003,835,7915584.00,2154,11.34,14.00,1.40
17-September-2012,417.00,418.00,401.00,407.25,410.797822706065318818,11574,576,4754574.00,2965,25.62,17.00,-9.75
