Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
5-November-2013,65.50,67.90,65.10,65.90,66.705594626469505851,1035297,7936,69060102.00,240008,23.18,2.80,0.40
3-November-2013,66.30,66.40,65.35,65.60,65.792298312224593298,144332,943,9495934.00,58944,40.84,1.05,-0.70
1-November-2013,62.80,66.50,62.70,65.90,65.282091860514384983,1416060,9165,92443359.00,323421,22.84,3.80,3.10
31-October-2013,62.00,63.20,62.00,62.75,62.632444252210688196,624240,4434,39097677.00,157369,25.21,1.20,0.75
30-October-2013,63.40,64.80,62.25,63.05,63.588184070749219285,899176,5608,57176969.00,184822,20.55,2.55,-0.35
29-October-2013,59.70,63.45,58.60,62.90,61.366191943320457684,849407,5873,52124873.00,215261,25.34,4.85,3.20
28-October-2013,63.00,63.10,58.95,59.50,61.040636574582123055,660661,3758,40327168.00,200769,30.39,4.15,-3.50
25-October-2013,63.70,64.35,62.15,62.50,63.043486706801113499,561114,3307,35374583.00,111625,19.89,2.20,-1.20
24-October-2013,65.45,66.50,63.15,63.45,64.923532916749423250,850889,6709,55242720.00,220881,25.96,3.35,-2.00
23-October-2013,68.40,68.50,64.10,64.90,65.797986113944254288,1201061,9358,79027395.00,460820,38.37,4.40,-3.50
22-October-2013,66.20,70.70,65.75,67.60,68.911289858742065934,3025246,15554,208473604.00,678933,22.44,4.95,1.40
21-October-2013,63.95,66.70,63.80,65.95,65.600657151203542280,1174159,6263,77025602.00,308374,26.26,2.90,2.00
18-October-2013,61.40,63.85,61.30,63.40,62.540177050395404579,669188,4327,41851136.00,182337,27.25,2.55,2.00
17-October-2013,62.25,63.20,60.50,60.95,62.018027681817291569,663757,3868,41164900.00,94458,14.23,2.70,-1.30
15-October-2013,62.80,64.85,61.75,62.30,63.275724057382076653,1157574,7351,73246333.00,152079,13.14,3.10,-0.50
14-October-2013,62.00,64.25,61.60,62.20,62.953878320872809854,732714,4614,46127188.00,114769,15.66,2.65,0.20
11-October-2013,62.10,63.60,61.50,62.35,62.610094133136777191,888635,5393,55637521.00,150134,16.89,2.10,0.25
10-October-2013,61.30,62.90,60.55,61.40,61.705304607928514634,1188495,5860,73336446.00,217534,18.30,2.35,0.10
9-October-2013,55.75,61.60,55.50,60.95,59.458295753060875860,1674194,10409,99544722.00,445074,26.58,6.10,5.20
8-October-2013,57.65,57.95,55.90,56.35,56.959896647037615671,665680,4080,37917064.00,106279,15.97,2.05,-1.30
7-October-2013,56.95,57.25,55.85,56.45,56.478059928334498175,450705,2396,25454944.00,82308,18.26,1.40,-0.50
4-October-2013,56.80,58.70,56.05,56.95,57.405410108876537704,1011329,7160,58055756.00,184447,18.24,2.65,0.15
3-October-2013,56.50,57.50,55.50,56.75,56.765185262998939666,609242,4996,34583735.00,104970,17.23,2.00,0.25
1-October-2013,54.65,56.25,53.90,55.90,55.464838524746799159,491902,3819,27283265.00,119110,24.21,2.35,1.25
30-September-2013,53.90,54.60,52.55,54.00,53.744306082770113878,648060,3370,34829535.00,260275,40.16,2.05,0.10
27-September-2013,54.85,56.30,54.30,54.60,55.338909439001619059,507702,3725,28095675.00,108837,21.44,2.00,-0.25
26-September-2013,55.60,55.90,54.45,54.75,55.222825035309776603,552963,3345,30536179.00,145889,26.38,1.45,-0.85
25-September-2013,55.80,56.40,53.50,55.80,55.003643879660108703,783780,6017,43110756.00,142378,18.17,2.90,0.00
24-September-2013,56.00,57.55,54.80,55.40,55.831930127828516301,737003,6095,41148300.00,161110,21.86,2.75,-0.60
23-September-2013,59.30,59.70,55.55,56.30,57.657913220589231110,753151,5484,43425115.00,254475,33.79,4.15,-3.00
20-September-2013,64.00,64.65,57.75,59.70,60.367193381786437232,1365444,9145,82428022.00,238812,17.49,6.90,-4.30
19-September-2013,61.25,64.70,60.80,64.20,62.797459189455760479,1448829,9002,90982780.00,419503,28.95,3.90,2.95
18-September-2013,57.85,59.25,57.60,58.90,58.616992349565726896,570033,3933,33413620.00,89970,15.78,1.65,1.05
17-September-2013,58.00,59.00,57.25,57.70,58.069514880451123129,641244,4124,37236728.00,122227,19.06,1.75,-0.30
