Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
31-December-2012,201.80,203.35,200.55,200.95,201.453923527844391153,300240,1438,60484526.00,186260,62.04,2.80,-0.85
28-December-2012,199.70,203.60,199.70,200.95,201.606359819969816898,224629,1577,45286635.00,128394,57.16,3.90,1.25
27-December-2012,202.30,203.75,198.80,199.65,200.608024530407484277,95881,1500,19234498.00,48225,50.30,4.95,-2.65
26-December-2012,201.00,203.70,200.55,201.20,201.861614244235897981,169107,1844,34136212.00,69218,40.93,3.15,0.20
24-December-2012,199.50,201.70,198.25,200.30,200.191557034819599810,101552,1660,20329853.00,25346,24.96,3.45,0.80
21-December-2012,204.30,204.45,198.80,199.65,201.095245918954125641,170422,2171,34271054.00,73987,43.41,5.65,-4.65
20-December-2012,211.50,212.00,204.15,205.20,206.208941405946331776,141499,1662,29178359.00,60960,43.08,7.85,-6.30
19-December-2012,207.35,212.00,206.50,211.10,210.297086222846938848,139441,1814,29324036.00,55865,40.06,5.50,3.75
18-December-2012,205.00,207.00,203.00,206.05,204.706936329588014981,133500,1319,27328376.00,37483,28.08,4.00,1.05
17-December-2012,207.00,207.70,201.80,204.35,206.203348743304347218,572573,1887,118066470.00,44431,7.76,5.90,-2.65
14-December-2012,206.00,210.80,202.20,206.70,205.482817650524706594,125594,1709,25807409.00,32994,26.27,8.60,0.70
13-December-2012,212.50,213.85,203.15,206.15,207.875772260876627771,184685,2567,38391537.00,58873,31.88,10.70,-6.35
12-December-2012,212.50,213.40,208.90,210.70,210.880294112658378140,117914,1753,24865739.00,28943,24.55,4.50,-1.80
11-December-2012,206.25,214.45,206.25,211.55,211.999471122551630273,270384,3329,57321265.00,81086,29.99,8.20,5.30
10-December-2012,206.00,207.80,201.90,206.55,206.307850131729267212,128673,1052,26546250.00,74086,57.58,5.90,0.55
7-December-2012,206.00,209.70,205.05,206.25,207.500472273603841158,101636,1291,21089518.00,32264,31.74,4.65,0.25
6-December-2012,207.50,209.00,203.60,206.65,206.034542544678580954,194948,1953,40166022.00,73025,37.46,5.40,-0.85
5-December-2012,207.00,208.30,205.50,207.15,206.862731849370473643,105079,1665,21736929.00,43416,41.32,2.80,0.15
4-December-2012,210.00,211.45,204.70,205.75,206.550653720883565132,129566,1520,26761942.00,39437,30.44,6.75,-4.25
3-December-2012,205.15,211.90,205.15,209.65,209.891477706123015047,100947,1815,21187915.00,27191,26.94,6.75,4.50
30-November-2012,207.65,208.40,205.00,207.70,206.831204113249062619,89078,1009,18424110.00,29572,33.20,3.40,0.05
29-November-2012,205.45,209.00,204.35,207.50,207.425608881404559204,64134,1038,13303034.00,21445,33.44,4.65,2.05
27-November-2012,201.50,206.40,201.50,205.50,204.834014871948313884,90237,1289,18483607.00,25513,28.27,4.90,4.00
26-November-2012,203.00,203.40,199.90,200.65,200.897934225747810279,60510,804,12156334.00,19355,31.99,3.50,-2.35
