Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
2-September-2014,2255.00,2305.20,2250.05,2258.15,2283.168167159365761891,29768,3611,67965350.00,7081,23.79,55.15,3.15
1-September-2014,2260.30,2298.00,2251.50,2262.90,2267.321358671633310183,15839,1941,35912103.00,3490,22.03,46.50,2.60
28-August-2014,2286.00,2304.55,2255.00,2259.75,2275.604966353900104255,10551,1388,24009908.00,2007,19.02,49.55,-26.25
27-August-2014,2268.35,2303.55,2268.35,2279.55,2287.507013780014852710,24238,2851,55444595.00,5617,23.17,35.20,11.20
26-August-2014,2249.95,2288.00,2224.00,2257.40,2263.102478713339640491,52850,1678,119604966.00,42595,80.60,64.00,7.45
25-August-2014,2264.00,2266.10,2243.00,2254.15,2255.803360215053763440,7440,1264,16783177.00,1343,18.05,23.10,-9.85
22-August-2014,2270.00,2279.35,2239.25,2263.00,2258.041878495170310116,15736,2301,35532547.00,2967,18.85,40.10,-7.00
21-August-2014,2202.20,2275.75,2198.75,2267.30,2245.537643837577623078,55879,5045,125478398.00,25309,45.29,77.00,65.10
20-August-2014,2208.00,2214.00,2185.15,2198.05,2197.668797548605240912,18928,2246,41597475.00,3795,20.05,28.85,-9.95
19-August-2014,2140.10,2209.95,2136.15,2195.30,2178.287798292980317017,22964,2380,50022201.00,5333,23.22,73.80,55.20
18-August-2014,2134.85,2161.95,2134.85,2142.65,2147.793358274444598401,21651,3193,46501874.00,8034,37.11,27.10,7.80
14-August-2014,2150.00,2162.35,2112.45,2134.95,2138.495584093187568625,20947,3143,44795067.00,1268,6.05,49.90,-15.05
13-August-2014,2130.00,2150.00,2121.40,2142.50,2136.654603412713294580,10666,1417,22789558.00,2558,23.98,28.60,12.50
12-August-2014,2135.15,2142.00,2121.45,2139.35,2132.693787575150300601,4990,700,10642142.00,1383,27.72,20.55,4.20
11-August-2014,2140.00,2144.00,2104.00,2129.20,2120.882547481810450722,10583,1587,22445300.00,2043,19.30,40.00,-10.80
8-August-2014,2125.00,2129.00,2109.70,2121.35,2119.064884135472370766,11220,1437,23775908.00,1196,10.66,19.30,-3.65
7-August-2014,2149.35,2152.15,2116.30,2140.00,2135.702694628667025153,16737,1988,35745256.00,3044,18.19,35.85,-9.35
6-August-2014,2160.65,2177.00,2135.00,2141.95,2158.727118829183049366,18312,2218,39530611.00,3986,21.77,42.00,-18.70
5-August-2014,2102.35,2158.90,2098.10,2155.10,2136.248088930384548053,34274,4509,73217767.00,9616,28.06,60.80,52.75
4-August-2014,2068.00,2108.00,2044.00,2093.20,2080.323936018280491288,35010,4373,72832141.00,6027,17.22,64.00,25.20
1-August-2014,2060.00,2074.00,2048.00,2057.75,2059.454351030317042860,34601,2928,71259180.00,20053,57.95,26.00,-2.25
31-July-2014,2081.00,2086.85,2072.00,2078.20,2075.693637128616738947,30898,2451,64134782.00,21335,69.05,14.85,-2.80
30-July-2014,2082.50,2098.05,2072.40,2081.00,2080.984750462107208872,15148,1585,31522757.00,3537,23.35,25.65,-1.50
28-July-2014,2110.00,2110.00,2072.00,2083.40,2092.887940755188492365,65626,1384,137347864.00,56924,86.74,38.00,-26.60
25-July-2014,2104.65,2110.55,2084.90,2103.10,2096.098136251697121798,170141,2088,356632233.00,159057,93.49,25.65,-1.55
24-July-2014,2121.35,2123.05,2088.00,2106.60,2104.789631378245868894,22028,2646,46364306.00,3136,14.24,35.05,-14.75
23-July-2014,2079.65,2112.00,2071.50,2104.15,2091.690154391293343457,19755,2681,41321339.00,5463,27.65,40.50,24.50
22-July-2014,2076.00,2085.70,2065.05,2073.40,2073.727166447464562326,13686,2085,28381030.00,4619,33.75,20.65,-2.60
21-July-2014,2090.00,2103.75,2064.00,2071.85,2073.848392581754913203,25289,3237,52445552.00,9989,39.50,39.75,-18.15
18-July-2014,2089.70,2089.70,2053.00,2081.40,2070.670052103996402972,37809,4602,78289964.00,12577,33.26,36.70,-8.30
17-July-2014,2145.00,2155.55,2072.00,2091.70,2101.525376508603464221,87581,11382,184053694.00,18992,21.69,83.55,-53.30
16-July-2014,2160.35,2160.35,2122.05,2140.25,2142.339811008488601783,18731,2251,40128167.00,2357,12.58,38.30,-20.10
15-July-2014,2146.50,2167.50,2135.00,2158.65,2157.080097728473322768,15144,1576,32666821.00,3723,24.58,32.50,12.15
14-July-2014,2133.00,2152.10,2117.00,2127.30,2132.928314675978227380,9737,1349,20768323.00,4764,48.93,35.10,-5.70
11-July-2014,2144.00,2175.55,2101.50,2136.05,2144.697727334290435300,36917,4269,79175806.00,9600,26.00,74.05,-7.95
10-July-2014,2211.00,2211.00,2133.75,2151.55,2161.236123624510290232,98783,4391,213493388.00,68379,69.22,77.25,-59.45
9-July-2014,2240.00,2240.00,2165.00,2168.95,2194.276836004462463606,36751,4434,80641868.00,15665,42.62,75.00,-71.05
8-July-2014,2300.00,2323.00,2214.00,2238.70,2281.524918980467723570,34251,3056,78144510.00,15334,44.77,109.00,-61.30
7-July-2014,2310.00,2320.00,2282.00,2300.10,2299.964657749803304484,31775,2430,73081377.00,17771,55.93,38.00,-9.90
4-July-2014,2297.00,2311.95,2283.75,2298.65,2299.819556524900036350,27510,2846,63268036.00,17448,63.42,28.20,1.65
